"Stock","Year","Season","Area","Country","Effort","Catch.Cat.","Report.cat.","Fleets","Caton","SampledCatch","NumAgeMeasurement","NumLengthMeasurements","NumSamplesAge","NumSamplesLength","MaleLngt160","MaleLngt170","MaleLngt180","MaleLngt190","MaleLngt200","MaleLngt210","MaleLngt220","MaleLngt230","MaleLngt240","MaleLngt250","MaleLngt260","MaleLngt270","MaleLngt280","MaleLngt290","MaleLngt300","MaleLngt310","MaleLngt320","MaleLngt330","MaleLngt340","MaleLngt350","MaleLngt360","MaleLngt370","MaleLngt380","MaleLngt390","MaleLngt400","MaleLngt410","MaleLngt420","MaleLngt430","MaleLngt440","MaleLngt450","MaleLngt460","MaleLngt470","MaleLngt480","MaleLngt490","MaleLngt500","MaleLngt510","MaleLngt520","MaleLngt530","MaleLngt540","MaleLngt550","MaleLngt560","MaleLngt570","MaleLngt580","MaleLngt590","MaleLngt600","MaleLngt610","MaleLngt620","MaleLngt630","MaleLngt640","MaleLngt660","MaleLngt710","FemaleLngt160","FemaleLngt170","FemaleLngt180","FemaleLngt190","FemaleLngt200","FemaleLngt210","FemaleLngt220","FemaleLngt230","FemaleLngt240","FemaleLngt250","FemaleLngt260","FemaleLngt270","FemaleLngt280","FemaleLngt290","FemaleLngt300","FemaleLngt310","FemaleLngt320","FemaleLngt330","FemaleLngt340","FemaleLngt350","FemaleLngt360","FemaleLngt370","FemaleLngt380","FemaleLngt390","FemaleLngt400","FemaleLngt410","FemaleLngt420","FemaleLngt430","FemaleLngt440","FemaleLngt450","FemaleLngt460","FemaleLngt470","FemaleLngt480","FemaleLngt490","FemaleLngt500","FemaleLngt510","FemaleLngt520","FemaleLngt530","FemaleLngt540","FemaleLngt550","FemaleLngt560","FemaleLngt570","FemaleLngt580","FemaleLngt590","FemaleLngt600","FemaleLngt610","FemaleLngt620","FemaleLngt630","FemaleLngt640","FemaleLngt660","FemaleLngt710","UndeterminedLngt160","UndeterminedLngt170","UndeterminedLngt180","UndeterminedLngt190","UndeterminedLngt200","UndeterminedLngt210","UndeterminedLngt220","UndeterminedLngt230","UndeterminedLngt240","UndeterminedLngt250","UndeterminedLngt260","UndeterminedLngt270","UndeterminedLngt280","UndeterminedLngt290","UndeterminedLngt300","UndeterminedLngt310","UndeterminedLngt320","UndeterminedLngt330","UndeterminedLngt340","UndeterminedLngt350","UndeterminedLngt360","UndeterminedLngt370","UndeterminedLngt380","UndeterminedLngt390","UndeterminedLngt400","UndeterminedLngt410","UndeterminedLngt420","UndeterminedLngt430","UndeterminedLngt440","UndeterminedLngt450","UndeterminedLngt460","UndeterminedLngt470","UndeterminedLngt480","UndeterminedLngt490","UndeterminedLngt500","UndeterminedLngt510","UndeterminedLngt520","UndeterminedLngt530","UndeterminedLngt540","UndeterminedLngt550","UndeterminedLngt560","UndeterminedLngt570","UndeterminedLngt580","UndeterminedLngt590","UndeterminedLngt600","UndeterminedLngt610","UndeterminedLngt620","UndeterminedLngt630","UndeterminedLngt640","UndeterminedLngt660","UndeterminedLngt710","MaleLngt150","MaleLngt650","FemaleLngt150","FemaleLngt650","UndeterminedLngt150","UndeterminedLngt650","MaleLngt120","MaleLngt140","FemaleLngt120","FemaleLngt140","UndeterminedLngt120","UndeterminedLngt140","MaleLngt670","FemaleLngt670","UndeterminedLngt670","MaleLngt690","FemaleLngt690","UndeterminedLngt690"
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",1847,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,53.4,0,53.4,0,0,53.4,0,53.4,53.4,0,0,0,0,0,0,53.4,914.23,0,0,0,914.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",12316,0,0,634,0,16,0,0,0,0,0,0,0,0,0,0,0,47.55,525.19,802.73,1064.97,1486.6,860.19,1291,564.27,540.5,0,119.59,119.59,119.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,167.14,262.24,1480.47,2657.29,4963.74,3743.59,5392.64,4242.42,2411.69,2249.91,1542.32,625.69,687.83,124.28,148.05,62.14,62.14,148.05,119.59,0,23.77,119.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",4021,0,0,171,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,135.45,163.61,189.98,434.5,571.73,573.58,379.96,571.73,135.45,109.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,26.37,54.54,188.19,133.66,374.6,376.39,726.4,569.95,571.8,353.59,188.19,242.79,133.66,26.37,107.28,0,0,1102.68,0,26.37,0,0,0,0,0,0,0,0,0,0,0,0,219.58,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",71681,0,0,2242,0,42,0,0,0,0,0,0,0,0,0,0,0,76.8,576.25,980.41,2020.3,2171.06,4040.1,2854.42,2417.06,1848.05,565.45,76.91,439.18,48.53,0,0,24.27,0,0,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,347.74,1036.37,3518.09,9617.97,12331.78,16157.85,16367.78,17990.3,17000.1,12726.85,12781.4,8010.9,5894.52,4978.51,3056.35,2538.25,2671.94,1603.26,1141.14,469.73,881.1,632.53,226.5,254.13,88.66,88.66,26.37,88.72,165.46,0,76.8,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",1689,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.81,663.26,0,913.81,0,0,663.26,0,1326.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",66166,0,0,4209,0,139,0,0,0,0,0,0,0,0,0,0,0,0,422.74,390.68,424.74,1271.49,1975.96,1609.73,935.41,1026.94,766.57,422.57,166.25,95.64,181.58,77.83,0,24.23,0,6.64,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,13.29,0,26.58,226.4,435.07,1716.93,3715.38,5634.07,6085.26,8446.44,8704.51,10392.13,9648.69,9547.9,8042.49,7725.02,5076.11,4909.04,3614.55,3517.96,2874.97,2702.15,2116.68,1046.6,1120.65,664.75,644.79,557.83,308.8,399.94,231.37,176.26,72.69,79.34,24.23,0,0,24.23,48.46,48.46,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",68593,0,0,2092,0,56,0,0,0,0,0,0,0,0,0,68.01,589.42,108.02,588.42,1796.18,3405.42,5148.46,4252.07,5346.99,2895.53,2276.57,418.56,609.76,1476.92,188.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,136.02,284.06,855.1,3367.79,6915.41,12641.72,16811.07,18753.18,19198.56,17514.72,14890.13,10137.37,7279.19,6659.01,3826.61,2226.95,1664.21,1038.49,745.67,614.32,182.8,261.43,325.25,57.4,267.85,200.89,0,0,57.4,57.4,133.93,0,68.01,86.1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",7706,0,0,98,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,490.5,392.4,392.4,392.4,531.8,98.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,98.1,0,98.1,0,490.5,1966.09,1859.17,560.2,2961.93,2835.42,2746.15,826.11,551.38,364,364,98.1,0,0,0,98.1,0,98.1,98.1,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",19811,0,0,307,0,8,0,0,0,0,0,0,0,451.33,2482.31,4061.97,10831.91,9026.59,4738.96,5415.96,1579.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1128.32,0,7446.94,9703.59,10831.91,13314.23,12185.9,5867.29,6318.62,1353.99,0,902.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",3068,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1602.85,0,0,0,1402.49,1424.75,4274.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",103766,0,0,452,0,14,0,0,0,5774.79,4052.48,36168.39,15095.49,20363.72,16716.48,12664,56329.48,22997.83,26949,11954.82,8408.9,3039.36,2330.18,2431.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,4052.48,1215.74,810.5,8408.9,20870.28,21883.4,24821.44,47819.27,63218.7,59267.53,26645.06,25226.69,14386.31,5673.47,6078.72,1620.99,0,1620.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",118348,0,0,3333,0,148,0,0,0,0,0,0,0,0,0,85.38,63.47,0,446.76,1311.11,1947.36,2998.61,4528.97,4959.75,5358.05,2638.6,2191.43,635.22,746.7,142.38,118.91,156.86,138.71,78.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,763.94,746.07,1437.23,3724.87,8501.29,14804.57,20526.04,22871.01,21507.33,21572.48,19932.63,15938.95,11578.76,11851.72,7057.56,6538.45,4989.31,3915.05,2999.77,1612.09,1809.06,1686.32,1555.25,1470.18,1065.01,1448.9,359.9,868.15,485.01,298.46,558.23,112.47,391.66,219.61,0,0,94.12,0,19.92,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,15.69,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",120583,0,0,1344,0,83,0,0,0,69.64,2643.69,1660.32,7783.63,6949.63,15461.02,13011.46,13118.19,15779.65,18051.3,15588.11,12913.77,8262.59,7112.07,4735.81,3025.34,2189.61,1911.04,487.51,348.22,139.29,936.02,69.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,69.64,0,139.29,5717.65,3552.43,22563.67,34621.05,28093.81,38062.82,36968.02,46745.1,27963.55,26610.24,18369.36,13062.47,6022.83,3303.92,1462.53,1880.39,766.09,766.09,696.44,208.93,0,208.93,139.29,139.29,139.29,0,69.64,0,139.29,0,69.64,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",101463,0,0,850,0,24,0,0,2964.12,10936.56,30049.99,35160.54,38482.39,29896.68,31276.52,12623.04,15893.79,31480.95,17426.95,16200.42,8534.61,5110.54,613.27,1839.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,204.42,204.42,8790.13,23559.6,39044.55,50287.75,45586.05,36949.23,24377.29,29027.89,22077.55,28772.36,18653.48,12929.67,25246.08,7052.55,4701.7,3066.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,613.27,1839.8,1226.53,1839.8,1226.53,1226.53,3679.59,3066.33,1839.8,1226.53,1839.8,613.27,1226.53,613.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",10070,0,0,651,0,8,0,0,0,0,0,0,0,0,0,0,0,99.59,437.74,1392.43,557.24,775.89,636.91,318.23,517.41,119.5,358.07,59.75,59.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,258.92,1809.37,2048.37,3420.45,2645.01,2427.69,2109.01,1850.09,1869.56,1034.37,696.66,438.18,755.97,557.24,616.99,179.26,99.59,199.17,79.67,39.83,59.75,19.92,19.92,39.83,19.92,0,0,19.92,59.75,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",251139,0,0,520,0,103,2006.36,0,0,0,0,2006.36,18461.62,28789.59,26483.91,43233.82,59789.44,64203.43,65407.24,44620.92,44940.86,34108.07,18055.67,4092.51,2006.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,3805.68,12840.69,13643.23,22069.93,31138.04,48312.15,66609.51,58182.81,73751.83,76962.78,60190.71,40528.41,39404.39,16050.86,6019.07,6019.07,2006.36,802.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","France",1582879,"L","R-Reported","OTB_DEF_70-99_0_0",29208.13,0,0,213,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,158.31,503.51,0,0,1127.97,492.53,712.4,1530.35,2044.86,1517.15,4195.25,7319.65,8388.26,10094.48,8419.07,2524.17,4769.1,3245.35,699.21,850.93,118.73,936.68,0,283.64,600.27,283.64,0,105.54,0,283.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","France",1582879,"D","R-Reported","OTB_DEF_70-99_0_0",42356.69,0,0,63,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1483.71,1059.79,1483.71,1483.71,7948.36,4765.64,3708.66,3217.59,14624.03,14845.34,24378.34,21763.83,19131.37,10065.46,27593.57,19609.72,10600.06,0,953.81,3707.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","France",846072,"L","R-Reported","OTB_DEF_100-119_0_0",7231.94,0,0,84,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,174.85,174.85,232.48,174.85,524.56,407.34,471.9,646.75,733.84,1753.5,1746.57,1346.16,1438.22,1373.66,872.31,936.87,174.85,699.41,0,174.85,582.19,0,174.85,0,174.85,0,0,0,174.85,122.19,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",50183,0,0,1490,0,70,0,0,0,0,0,0,0,0,0,0,7.16,14.32,439.2,846.05,1269.43,2025.06,3145.64,1859.53,1508.39,1425.98,1421.31,945.49,405.29,339.28,7.16,75.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,7.16,74.46,864.16,1491.48,3206.67,5125.06,6458.19,7486.06,9207.69,8615.31,6696.77,6239.3,6381.33,4825.46,4089.17,1875.3,2234.96,1251.59,2007.81,827.34,448.74,524.12,232.17,247.29,268.69,138.57,10.63,268.69,182.89,0,0,127.94,10.63,107.07,110.78,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",226,0,0,6,0,18,0,0,0,0,0,0,0,0,157.67,0,0,0,157.67,0,157.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,157.67,0,315.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",61496,0,0,363,0,28,0,0,0,0,1671.07,1743.73,6829.6,7992.08,15548.24,29062.12,14167.79,24993.43,6974.91,15693.55,5521.8,1453.11,581.24,1889.04,1162.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,581.24,0,0,581.24,1743.73,3196.83,9372.54,15330.27,17001.34,18599.76,27754.33,14894.34,12859.99,11697.5,13513.89,5303.84,7628.81,3051.52,581.24,0,581.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",2966,0,0,91,0,9,0,0,0,0,0,0,0,0,0,0,0,0,55.53,129.57,55.53,18.51,18.51,55.53,18.51,90.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,111.06,129.57,129.57,111.06,18.51,109.47,55.53,37.02,511.85,473.28,361.8,200.42,291.37,90.95,90.95,115.88,90.95,90.95,181.91,181.91,181.91,0,181.91,0,70.42,90.95,90.95,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",215232,0,0,6891,0,172,0,0,0,0,0,0,0,0,0,0,0,68.86,113.31,772.19,1850.16,4116.02,3490.57,7732.06,6526.36,4790.68,2760.18,1958.48,764.53,1326.65,613.77,471.95,1049.54,422.69,200.93,129.34,0,54.46,37.55,37.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,11.65,21.41,1065.26,3187.44,8744.58,18620.89,28927.3,42314.67,40945.45,40439.5,31416.9,28310.8,21681.29,17625.27,12518.14,10360.86,7357.18,4651.45,4820.39,2731.89,2813.55,2702.41,2160.47,1784.52,2231.68,1383.89,613,577.17,545.64,94.19,91.91,52.67,30.72,75.57,13.62,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
