"Stock","Year","Season","Area","Country","Effort","Catch.Cat.","Report.cat.","Fleets","Caton","SampledCatch","NumAgeMeasurement","NumLengthMeasurements","NumSamplesAge","NumSamplesLength","MaleAge1","MaleAge2","MaleAge3","MaleAge4","MaleAge5","MaleAge6","MaleAge7","MaleAge8","MaleAge9","MaleAge10","MaleAge11","MaleAge12","MaleAge13","MaleAge14","MaleAge15","MaleAge16","MaleAge17","MaleAge19","FemaleAge1","FemaleAge2","FemaleAge3","FemaleAge4","FemaleAge5","FemaleAge6","FemaleAge7","FemaleAge8","FemaleAge9","FemaleAge10","FemaleAge11","FemaleAge12","FemaleAge13","FemaleAge14","FemaleAge15","FemaleAge16","FemaleAge17","FemaleAge19","UndeterminedAge1","UndeterminedAge2","UndeterminedAge3","UndeterminedAge4","UndeterminedAge5","UndeterminedAge6","UndeterminedAge7","UndeterminedAge8","UndeterminedAge9","UndeterminedAge10","UndeterminedAge11","UndeterminedAge12","UndeterminedAge13","UndeterminedAge14","UndeterminedAge15","UndeterminedAge16","UndeterminedAge17","UndeterminedAge19","X","MaleAge0","FemaleAge0","UndeterminedAge0","MaleAge18","FemaleAge18","UndeterminedAge18","MaleAge20","MaleAge21","MaleAge22","FemaleAge20","FemaleAge21","FemaleAge22","UndeterminedAge20","UndeterminedAge21","UndeterminedAge22","MaleAge27","FemaleAge27","UndeterminedAge27","MaleAge23","MaleAge24","FemaleAge23","FemaleAge24","UndeterminedAge23","UndeterminedAge24","MaleAge26","FemaleAge26","UndeterminedAge26"
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",136828,0,827,4804,20,129,0,586.45,2630.31,6740.07,5048.88,3159.85,1839.02,900.62,678.9,2.42,86.31,0.93,26.35,0.36,0.14,0.17,0.1,0,0,6763.17,31461.71,79144.42,38312.11,42059.67,12826.78,4550.37,8988.14,371.9,1483.83,617.23,205.68,44.4,725.19,15.19,41.99,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,49.71,NA,0,0,0,0,3.36,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",11800,0,848,1760,23,43,37.3,656,1329.37,1610.4,1590.02,413.75,145.75,8.02,88.75,0,0,0,0,0,0,0,0,0,16.95,3427.89,6619.26,10278.88,4903.81,1700.44,494.99,241.87,201.62,4.34,14.44,2.24,4.5,0,5.03,0,1.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",18217,0,848,39,23,2,0,37.35,294.78,452.82,751.65,144.2,24.28,14.94,69.1,0,0,0,0,0,0,0,0,0,0,766.86,3853.02,8369.68,10123.97,6786.81,933.78,945.68,1181.31,0,57.64,0,0,0,80.06,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",399,0,64,8,11,17,0,793.96,341.99,0,12.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.91,54.99,186.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",9423,0,374,342,14,8,0,178.8,532.1,2448.22,1805.83,238.85,60.41,31.83,0,0,0,0,21.22,0,0,0,0,0,0,511.36,3949.1,9697.17,4133.51,1546.85,1137.18,339.78,235.29,0,13.02,54.65,0,7.76,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",7748,0,374,245,14,9,0,196.92,333.2,2778.1,2279.24,314.77,154.31,443.44,0,0,0,0,26.2,0,0,0,0,0,0,121.25,1812.4,5858.61,3315.74,1382.35,1001.21,234.45,172.02,31.29,16.5,68.72,0,12.17,0,0,12.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",173953,0,180,1358,16,39,571.52,108062.9,162201.51,120401.82,12585.33,4007.77,0,0,0,0,0,0,0,0,0,0,0,0,0,240456.3,228375.87,181930.07,41959.85,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.17,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",98357,0,848,2773,23,82,99.5,3203.45,8685.81,12285.37,13031.6,3279.41,1108.99,155.88,793.4,4.98,4.22,1.77,40.37,0.62,0.25,0.32,0.19,0,0,19626.83,45574.1,75654.47,40839.52,16418.04,4594.42,3047.34,2785.96,517.9,591.31,162.91,372.6,10.24,46.26,1.51,88.95,9.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,3.03,NA,0,0,0,0,2.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",96077,0,42,249,4,7,0,59663.1,62417.99,67264.33,54184.06,6520.36,0,0,0,0,0,0,0,0,0,0,0,0,458.5,133678.64,33469.31,76743.39,44287.07,37538.33,94.57,20.84,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",108575,0,64,467,11,25,21798.37,64504.95,34143.69,20873.56,29447.06,4946.4,4631.89,179.9,141.19,0,0,0,42.67,0,0,0,0,0,7326.88,106387.4,22146.68,77752.63,11650.03,17741.42,481.73,132.84,1268.91,6.05,55.32,410.51,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",90309,0,374,2151,14,63,0,1914.55,6397.52,20433.43,13813.99,2259.57,1011.4,718.26,11.77,4,12.27,0,260.05,0,0,0,0,0,0,4646.47,40062.14,93208.73,44167.6,17729,11816.38,2199.7,1043.19,247.8,17.29,45.22,63.63,15.37,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",111804,0,124,961,15,47,52886.08,124156.03,43428.3,59018.57,11618.55,19.18,5.42,3.34,15.43,0,0,0,0,0,0,0,0,0,55017.16,172564.63,56348.8,54115.03,7894.24,23.91,0,7.44,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",67191,0,567,2380,15,54,0,2798.63,6736.32,14699.94,4142.05,1925.4,95.19,202.33,217.82,42.3,7.64,0,2.82,0,0,0,0,0,0,1209.23,42520.77,64314.7,45432.79,12064.16,3210.51,2008.26,571.26,220.73,43.64,89.74,237.46,169.05,0,6.94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,52.86,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",46855,0,827,1981,20,56,0,1573.16,5645.73,7582.33,3530.89,1702.25,739.35,453.67,250.76,0,23.95,0,6.34,0,0,0,0,0,0,7860.11,20052.93,33190.78,13625.05,9949.08,3099.52,644.1,1445,26.81,171.78,71.18,23.22,14.8,52.94,10.42,2.86,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,6.66,NA,0,0,0,0,0.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",674,0,709,13,18,14,0,0,0.72,5.62,16.45,19.59,14.65,6.63,3.97,1.13,0.64,0.06,0.58,0,0.06,0,0,NA,0,2.57,47.96,201.47,325.12,309.32,139.82,14.44,56.31,6.03,5.66,6.57,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",4336,0,101,85,7,14,0,902.57,829.81,438.66,773.32,85.59,0,0,0,0,0,0,0,0,0,0,0,NA,171.18,372.69,2918.38,2510.64,3217.39,2589.98,192,5.5,5.11,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",1847,0,709,8,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,13.73,40.1,76.41,177.2,450.01,785.28,92.96,296.29,72.18,144.68,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",12316,0,463,634,12,16,0,70.83,1422.61,693.2,3118,1669.54,330.87,119.59,81.64,26.28,0,0,0,0,9.2,0,0,NA,0,1124.91,6030.3,11080.2,9531.49,2507.87,776.13,82.9,79.44,0,21.36,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",4021,0,463,171,12,6,0,11.95,176.65,207.46,1217.34,1166.85,363.15,29.89,57.39,23.97,0,0,0,0,10.42,0,0,NA,0,77.33,548.56,958.33,1684.17,971.59,599.78,33.99,326.49,0,2.61,0,219.58,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",71681,0,709,2242,18,42,0,1257.77,4094.99,4238.32,3952.95,2555.65,1666.72,287.21,4.07,45.66,59.71,0,0,0,0,0,0,NA,0,2811.15,18725.67,34649.4,52784.79,29228,8726.44,2875.17,1869.29,294.21,544.9,75.73,74.57,20.56,39.01,0,40.25,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,10.63,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",1689,0,463,6,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,108.21,553.39,1065.22,1718.95,736.89,297.99,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",66166,0,709,4209,18,139,0,493.42,1960.12,2090.03,2079.8,1492.06,1081.68,165.16,22.37,61.9,274.64,98.23,0,0,0,0,0,NA,1.05,648.7,7692.52,17060.63,34266.29,27017.24,13983.17,2081.17,3991.91,976.4,1728.41,363.88,273.43,155.7,102.94,0,115.52,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,46.6,0,0,0,0,93.5,0,20.04,0,0,0,NA,NA,NA,0,0,0.58,0.31,0,0,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",68593,0,463,2092,12,56,5.38,787.54,3240.74,2503.14,12618.27,7478.64,1609.38,210,343.86,324.6,0,0,0,0,46.9,0,0,NA,0,2497.84,17055.68,34120.98,54869.47,25165.99,10147.07,1687.8,1226.67,55.64,211.14,80.25,114.06,0,25.43,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",7706,0,357,98,10,9,0,218,326.18,633.78,511.32,483.07,59.86,65.4,0,0,0,0,0,0,0,0,0,NA,0,558.79,3862.34,3814.99,4038.99,2229.82,1315.07,180.5,85.63,15.54,0,5.81,0,4.39,11.88,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",19811,0,119,307,12,8,0,11621.74,11727.05,9598.28,3535.42,1316.38,0,0,789.83,0,0,0,0,0,0,0,0,NA,0,29426.7,25048.8,9613.32,4964.63,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",3068,0,119,6,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1602.85,2827.25,4274.26,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",103766,0,101,452,7,14,5090.93,120741.98,59944.63,23698.57,35800.29,0,0,0,0,0,0,0,0,0,0,0,0,NA,21862.69,57028.18,93656.57,89745.06,58642.66,3654.07,9031.24,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",118348,0,463,3333,12,148,6.76,228.92,2410.36,2064.66,11468.45,9073.32,2285.34,288.44,398.54,164.11,70.69,38.26,0,0,48.86,0,0,NA,0,2510.12,15691.8,33765.17,74452.08,45744.8,24710.28,6418.84,7683.39,305.41,2211.19,420.91,733.63,0,531.23,0,141.1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,7.12,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",120583,0,101,1344,7,83,1737.41,53972.06,33385.36,23350.67,35623.01,3603.08,432.66,47.84,25.81,0,0,69.64,0,0,0,0,0,NA,148.99,16353.66,89379.36,83775.86,88880,33210.96,6089.12,154.31,347.11,31.94,145.83,12.74,0,0,13.48,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,8.34,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",101463,0,119,850,12,24,3260.66,158467.91,50555.06,51741.61,15791.58,5749.36,0,0,2904.49,0,0,0,0,0,0,0,0,NA,4516.55,236384.63,90366.59,31900.71,17362.57,0,0,0,0,0,0,0,0,0,0,0,0,NA,2180.91,5894.98,7338.9,3114.05,2524.32,667.38,201.97,103.61,22.19,11.01,0,9.32,0,0,4.97,0,3.92,NA,NA,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",10070,0,709,651,18,8,0,715.62,1509.68,1067.43,1033.26,482.81,411.18,42.65,3.16,28.91,37.81,0,0,0,0,0,0,NA,0,1189.86,3920.39,6311.2,7243.6,3081.33,711.81,622.02,143.14,31.86,65.14,5.51,24.84,7.43,3.85,0,10.02,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",251139,0,119,520,12,103,777.46,125457.5,110084.57,124719.94,59076.79,26894.8,293.86,0,10901.21,0,0,0,0,0,0,0,0,NA,0,62832.24,216882.49,112226.8,141519.58,42519.78,2148.81,135.81,72.54,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",50183,0,595,1490,19,70,0,2692.69,1645.38,4072.21,3373.91,2622.27,973.51,96.59,182.36,0,76.18,0,0,0,0,0,0,NA,0,7285.81,17418.2,17447.06,18508.01,12404.73,5671.4,1357.73,765.76,79.22,337.92,72.04,200.16,4.58,71.66,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",226,0,44,6,8,18,157.67,52.56,131.39,0,78.84,52.56,0,0,0,0,0,0,0,0,0,0,0,NA,0,236.51,157.67,78.84,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",61496,0,120,363,11,28,1332.01,94096.85,12982.99,9675.27,12946.74,2797.23,1453.11,0,0,0,0,0,0,0,0,0,0,NA,82.58,120455.81,21013.83,7844.19,5854.22,8933.6,0,89.42,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",2966,0,357,91,10,9,0,57.59,34.27,110.45,124.91,94.83,2.82,17.78,0,0,0,0,0,0,0,0,0,NA,0,247.07,347.81,442.12,896.01,721.08,609.82,193.69,321.8,63.55,102.49,10.96,0,0,39.11,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,4.67,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",215232,0,595,6891,19,172,0,3418.08,4354.15,10619.67,8647.86,8523.07,2107.67,556.48,220.63,5.48,793.15,38.51,1.93,0.43,0.34,0.22,0.13,NA,0,13842.43,61540.54,76748.75,84712.4,60266.49,28344.74,7134.76,4425.38,583.57,1452.72,393.48,674.97,22.66,471.16,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,309.28,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",12097,0,357,236,10,9,0,218.67,1072.99,1714.59,1755.94,1178.64,252.21,329.2,0,0,0,0,0,0,0,0,0,NA,0,3492.54,5595.88,5032.07,5120.23,2617.94,1439.08,390.91,206.66,81.04,0,0,0,0,61.97,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",154510,0,120,1498,11,200,71.29,47863.9,27600.47,47896.35,31232.54,24996.03,15168.29,951.37,108.29,0,0,0,0,0,0,0,0,NA,0,60125.67,87287.17,40591.32,42558.32,64549.03,720.72,854.34,158.73,0,0,0,0,0,0,0,0,NA,0,693.71,316.67,485.55,739.57,828.84,63.15,267.62,0,0,0,13.63,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",25706,0,44,92,8,16,206.75,21433.52,10215.54,278.8,9385.39,6788.43,1362.7,21.93,0,0,31.33,0,0,0,0,0,0,NA,0,12543.09,10251.56,1395.59,14782.93,3721.58,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",1052,0,595,353,19,13,0,0.83,1.23,2.58,1.9,1.25,0.15,0.11,0.23,0,0.13,0,0,0,0,0,0,NA,0,39.06,453,409.59,457.52,339.98,121.96,55.89,0.08,0.01,0.01,0,0.02,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",5206,0,595,346,19,10,0,154.65,162.74,407.07,391.77,283.27,95.57,2.46,16.57,0,3.51,0,0,0,0,0,0,NA,0,381.32,1928.83,2072.89,1996.27,1400.48,580.74,137.47,42.69,6.18,20.75,12.28,14.43,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ple.27.7e",2015,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",60316,0,357,2060,10,91,45.88,798.35,2517.6,4838.07,5581.8,3682.09,1214.69,976.21,0,0,0,0,0,0,0,0,0,NA,13.9,10403.53,25503.68,23454.91,28191.47,16480.3,9603.39,2227.99,1348.63,127.52,46.55,2.46,0,0,101.34,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
